"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVN","Slovenia","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,98.31745,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVN","Slovenia","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,99.29009,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVN","Slovenia","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,100.2062,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVN","Slovenia","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,100.835,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,101.5106,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.2569,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,101.169,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.0913,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.9348,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.7537,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.6461,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.6777,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.7331,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.6378,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.2571,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.74564,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,99.31139,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,99.11134,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,99.06937,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,99.07636,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.03209,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.83833,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.34035,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,97.41805,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,96.38118,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.65919,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,95.60582,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,95.98851,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,96.5554,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,97.16612,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,97.73834,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,98.20199,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,98.49184,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,98.64875,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,98.68385,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,98.57568,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,98.38915,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ZAF","South Africa","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,98.17831,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.2297,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.2153,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.1852,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.9604,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,102.0425,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,102.2736,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,102.4302,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,102.4386,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,102.1119,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,101.506,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,101.473,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,101.6723,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,101.8783,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,101.7877,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,101.6313,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,101.4863,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.9824,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.74459,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,97.44398,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.00887,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,96.16957,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.62248,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,94.87677,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,94.83493,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,94.9225,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,95.31757,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,96.56937,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,97.88645,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,98.98927,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,100.1667,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,101.4883,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,102.6322,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ISR","Israel","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,103.2483,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,99.33441,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,99.02828,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,98.85089,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,98.83622,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,98.91325,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,99.02145,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,99.13449,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,99.25291,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,99.39182,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.5633,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,99.7383,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.87676,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,99.95417,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.0247,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.1439,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.298,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.2847,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.76091,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.4573,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.90398,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,95.81883,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.74572,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,96.2244,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,96.67007,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,96.7011,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,96.49967,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,96.37762,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,96.57463,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,96.97712,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,97.42519,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,97.81415,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,98.15047,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","RUS","Russia","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,98.46514,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.9921,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.0255,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.9619,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.0225,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.9366,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.9161,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,101.2448,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,101.4705,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,101.4015,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,101.2537,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,101.2636,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,101.3813,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,101.5084,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,101.5878,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,101.6421,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,101.6942,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,101.1332,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,100.1532,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.03658,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,95.58353,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,95.03381,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.48048,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,96.02836,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,96.63094,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,96.63162,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,96.35569,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,95.49476,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,94.74916,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,94.70126,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,95.23603,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,96.37566,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,98.24174,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,99.58431,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LVA","Latvia","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,100.8434,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.9005,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.7644,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.6914,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,102.6894,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,103.0903,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,103.6035,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,103.9343,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,104.1841,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,104.4496,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,104.6428,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,104.6124,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,104.4778,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,104.1671,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,103.7979,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,103.5314,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,103.2387,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,102.9778,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,102.408,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,101.0158,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","LTU","Lithuania","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,99.42254,,
