"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,6478600000,,
"SVK","Slovak Republic","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,6649000000,,
"SVK","Slovak Republic","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,6540300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6481300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6657100000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6794800000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6864800000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,6928900000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,6724800000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,6863600000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,6821400000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,6795500000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,6591300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,6629700000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,6562300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,6595000000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,6634000000,,
"SVK","Slovak Republic","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,6484900000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,24777200000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,25188200000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,24607000000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,24500800000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,24248600000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,24592300000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,24877600000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,25168900000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,25233700000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,25049700000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,24734800000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,24509200000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,24991200000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,24502800000,,
"ESP","Spain","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,25135600000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,27377500000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,28839000000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,27574200000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,27695300000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,27482300000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,27539400000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,28065400000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,27318800000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,28658100000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,27398700000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,27723000000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,27529600000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,28504300000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,27243300000,,
"ESP","Spain","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,27288400000,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,124336103694,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,124537830169,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,126779454448,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,115365480627,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,126299103018,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,128299359910,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,128461613444,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,128110854823,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,130508196082,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,122203690198,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,132477863928,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,128323098890,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,124489469849,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,125566020803,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,125467818044,,
"SWE","Sweden","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,116948764040,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,123976156938,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,131732005379,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,125661712394,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,123897670997,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,128422572778,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,125155795532,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,123641121313,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,128423490873,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,123209603952,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,122256763095,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,126412873007,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,125057635400,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,125678507586,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,127995188661,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,123047387108,,
"SWE","Sweden","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,118604150966,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,18548129294,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,19726393478,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,20169983550,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,19412115639,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,19714019163,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,20426891240,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,20492005150,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,20020735796,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,20485816698,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,20848776077,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,20253912316,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,19441909966,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,21199976387,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,20090302578,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,19752615920,,
"CHE","Switzerland","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,19098695977,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,16300624396,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,16576195617,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,16164600429,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,16596902891,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,17060313010,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,17595575826,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,16957480943,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,17027991722,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,17712148708,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,16933855765,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,17368618277,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,17154227267,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,17299112649,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,16920840470,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,16389209615,,
"CHE","Switzerland","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,16317109143,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,94834646698,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,87861248210,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,81375009001,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,76751709777,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,77497082651,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,77045580426,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,80273290743,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,84711925199,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,94441857662,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,65206652414,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,83714790689,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,67645359185,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,83033721183,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,88017810323,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,88100932661,,
"TUR","Turkey","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,89179056107,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,95138413721,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,92505991972,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,89735547215,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,89370044357,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,90506211085,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,93121050877,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,95341276296,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,101518167450,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,100135204264,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,84028951892,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,99469547505,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,87556123365,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,86765650358,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,98092542840,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,104251324812,,
"TUR","Turkey","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","0","Units",,,113790239972,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,29491457440,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,28819184000,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,28380875179,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,27724591012,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,29008722172,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,29346809188,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,30880229505,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,26834886870,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,28264647879,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,28675129025,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,28540268788,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,29745448740,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,29563928095,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,30304702646,,
"GBR","United Kingdom","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,27577412306,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,40067979864,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,41431505393,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,41764125101,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,41818584687,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,43107543190,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,42770029078,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,44124174688,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,37923382288,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,39366071796,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,38017771332,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,39014477700,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,40618160959,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,40973409680,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,42553354543,,
"GBR","United Kingdom","702","International trade in goods - imports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,37424502593,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,140073000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,140562000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,138452000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,136001000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,137064000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,138539000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,140074000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,135588000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,139745000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,135960000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,137181000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,137636000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","0","Units",,,135666000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","0","Units",,,135063000000,,
"USA","United States","703","International trade in goods - exports","202002","February 2020","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","0","Units",,,135866000000,,
