"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,41610000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,20687000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,17874000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,44395000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,65324000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,47597000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,28127000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,12918000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,69757000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,58798000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,83890000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,39817000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,65048000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,26448000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,29511000000,,
"NOR","Norway","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,19073000000,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-806750920,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-421030,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-1728707156,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-151948026,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-1144299170,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,440094494,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-2089439912,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,319100230,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,1337497526,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-1174785776,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,1110689487,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-979091772,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-1541169291,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-895088330,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-1947508679,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-1608252206,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-52755635,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,851466001,,
"POL","Poland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,1139897300,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-206000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-1290000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,2226000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-316000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,66000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-890000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,2504000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,362000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,399000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-1451000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,2911000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,527000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,585000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-1328000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,2581000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-1035000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-1288000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-1448000000,,
"PRT","Portugal","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,2203000000,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-353730397,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-870463056,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-658608203,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,27314340,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-514112465,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-881913000,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-428002688,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-636028050,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-831478396,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-520339502,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-245724235,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-183136641,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-611856618,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-863223839,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-196358647,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-1117130957,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-824397290,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-967986320,,
"SVK","Slovak Republic","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,-1047874531,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-880000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,7115000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,9398000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,6197000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,1020000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,12186000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,13240000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,8925000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,1365000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,10707000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,10831000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,8183000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,1333000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,9088000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,7398000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,5464000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-2351000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,10118000000,,
"ESP","Spain","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,7777000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,45506000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,27698000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,54237000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,47199000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,42254000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,16983000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,44422000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,52546000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,31808000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,31447000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,39644000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,38953000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,20222000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,1585000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,36563000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,26243000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,58420000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,34045000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,65006000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,38828000000,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,15284022500,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,20042564591,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,22798099091,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,15532839472,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,9501136368,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,17861948163,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,16624817518,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,21179327281,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,7620977780,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,13998521700,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,5661581729,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,15670938892,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,13698413351,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,17037291071,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,12157902543,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,13764663345,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,21822781316,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,19517035799,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,19926751181,,
"CHE","Switzerland","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,24330689154,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-9294522330,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-8771642068,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-6623561867,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-7490173734,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-7475734446,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-8761420774,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-8611885143,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-8358739637,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-8125371458,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-9561232924,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-13989059093,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-15608386524,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-15491587862,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-11310883467,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-2600942368,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,2211993698,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-477808356,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,1881597276,,
"TUR","Turkey","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,1113781469,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-26446000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-15906000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-20393000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-31291000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-27780000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-25382000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-30715000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-20115000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-16633000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-20612000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-17571000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-17490000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-18021000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-18646000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-19611000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-26590000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-35312000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-22976000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,-19924000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,-5551000000,,
"USA","United States","701","Balance of Payments - current account balance","202004","April 2020","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-102141000000,,
