"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2017","2017","CZK","Czech Koruna","6","Millions",,,457935,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2018","2018","CZK","Czech Koruna","6","Millions",,,461843.1,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2019","2019","CZK","Czech Koruna","6","Millions",,,521126.2,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2008","2008","CZK","Czech Koruna","6","Millions",,,207237,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2009","2009","CZK","Czech Koruna","6","Millions",,,147740,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2010","2010","CZK","Czech Koruna","6","Millions",,,123398,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2011","2011","CZK","Czech Koruna","6","Millions",,,124117,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2012","2012","CZK","Czech Koruna","6","Millions",,,129830,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2013","2013","CZK","Czech Koruna","6","Millions",,,86660,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2014","2014","CZK","Czech Koruna","6","Millions",,,97764,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2015","2015","CZK","Czech Koruna","6","Millions",,,118217,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2016","2016","CZK","Czech Koruna","6","Millions",,,100464,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2017","2017","CZK","Czech Koruna","6","Millions",,,101243,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2018","2018","CZK","Czech Koruna","6","Millions",,,97925.1,,
"CZE","Czech Republic","SME_LENDING_FLOW","New business lending, SMEs","2019","2019","CZK","Czech Koruna","6","Millions",,,92273.8,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2008","2008","PC","Percentage","0","Units",,,23.93,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2009","2009","PC","Percentage","0","Units",,,18.92,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2010","2010","PC","Percentage","0","Units",,,18.47,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2011","2011","PC","Percentage","0","Units",,,20.72,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2012","2012","PC","Percentage","0","Units",,,18.68,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2013","2013","PC","Percentage","0","Units",,,17.31,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2014","2014","PC","Percentage","0","Units",,,17.95,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2015","2015","PC","Percentage","0","Units",,,19.46,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2016","2016","PC","Percentage","0","Units",,,19.68,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2017","2017","PC","Percentage","0","Units",,,22.11,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2018","2018","PC","Percentage","0","Units",,,21.2,,
"CZE","Czech Republic","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2019","2019","PC","Percentage","0","Units",,,17.71,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2008","2008","CZK","Czech Koruna","6","Millions",,,3529,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2009","2009","CZK","Czech Koruna","6","Millions",,,6369,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2010","2010","CZK","Czech Koruna","6","Millions",,,6593,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2011","2011","CZK","Czech Koruna","6","Millions",,,472,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2012","2012","CZK","Czech Koruna","6","Millions",,,1534,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2013","2013","CZK","Czech Koruna","6","Millions",,,3251,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2014","2014","CZK","Czech Koruna","6","Millions",,,4010,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2015","2015","CZK","Czech Koruna","6","Millions",,,6913,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2016","2016","CZK","Czech Koruna","6","Millions",,,3530,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2017","2017","CZK","Czech Koruna","6","Millions",,,4014,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2018","2018","CZK","Czech Koruna","6","Millions",,,6485,,
"CZE","Czech Republic","LOAN_GUARANTEES","Government loan guarantees, SMEs","2019","2019","CZK","Czech Koruna","6","Millions",,,9786,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2008","2008","CZK","Czech Koruna","6","Millions",,,5094,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2009","2009","CZK","Czech Koruna","6","Millions",,,9550,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2010","2010","CZK","Czech Koruna","6","Millions",,,10070,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2011","2011","CZK","Czech Koruna","6","Millions",,,630,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2012","2012","CZK","Czech Koruna","6","Millions",,,2215,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2013","2013","CZK","Czech Koruna","6","Millions",,,4616,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2014","2014","CZK","Czech Koruna","6","Millions",,,5771,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2015","2015","CZK","Czech Koruna","6","Millions",,,9947,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2016","2016","CZK","Czech Koruna","6","Millions",,,5055,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2017","2017","CZK","Czech Koruna","6","Millions",,,5758,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2018","2018","CZK","Czech Koruna","6","Millions",,,9287,,
"CZE","Czech Republic","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2019","2019","CZK","Czech Koruna","6","Millions",,,13534,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2008","2008","PC","Percentage","0","Units",,,5.57,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2009","2009","PC","Percentage","0","Units",,,4.64,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2010","2010","PC","Percentage","0","Units",,,4.01,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2011","2011","PC","Percentage","0","Units",,,3.73,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2012","2012","PC","Percentage","0","Units",,,3.48,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2013","2013","PC","Percentage","0","Units",,,3.13,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2014","2014","PC","Percentage","0","Units",,,3.76,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2015","2015","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2016","2016","PC","Percentage","0","Units",,,2.5,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2017","2017","PC","Percentage","0","Units",,,2.5,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2018","2018","PC","Percentage","0","Units",,,3.14,,
"CZE","Czech Republic","INTEREST_RATE_SMES","Interest rate, SMEs","2019","2019","PC","Percentage","0","Units",,,3.8,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2008","2008","PC","Percentage","0","Units",,,4.84,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2009","2009","PC","Percentage","0","Units",,,3.46,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2010","2010","PC","Percentage","0","Units",,,3.34,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2011","2011","PC","Percentage","0","Units",,,2.63,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2012","2012","PC","Percentage","0","Units",,,2.43,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2013","2013","PC","Percentage","0","Units",,,1.89,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2014","2014","PC","Percentage","0","Units",,,2,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2015","2015","PC","Percentage","0","Units",,,1.8,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2016","2016","PC","Percentage","0","Units",,,1.8,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2017","2017","PC","Percentage","0","Units",,,1.9,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2018","2018","PC","Percentage","0","Units",,,2.62,,
"CZE","Czech Republic","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2019","2019","PC","Percentage","0","Units",,,3.1,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2008","2008","PC","Percentage","0","Units",,,0.73,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2009","2009","PC","Percentage","0","Units",,,1.18,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2010","2010","PC","Percentage","0","Units",,,0.67,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2011","2011","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2012","2012","PC","Percentage","0","Units",,,1.05,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2013","2013","PC","Percentage","0","Units",,,1.24,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2014","2014","PC","Percentage","0","Units",,,1.76,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2015","2015","PC","Percentage","0","Units",,,0.9,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2016","2016","PC","Percentage","0","Units",,,0.7,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2017","2017","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2018","2018","PC","Percentage","0","Units",,,0.52,,
"CZE","Czech Republic","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2019","2019","PC","Percentage","0","Units",,,0.7,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2008","2008","EUR","Euro","3","Thousands",,,103986,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2009","2009","EUR","Euro","3","Thousands",,,219659,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2010","2010","EUR","Euro","3","Thousands",,,153843,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2011","2011","EUR","Euro","3","Thousands",,,18284,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2012","2012","EUR","Euro","3","Thousands",,,9492,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2013","2013","EUR","Euro","3","Thousands",,,23298,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2014","2014","EUR","Euro","3","Thousands",,,34557,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2015","2015","EUR","Euro","3","Thousands",,,12433,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2016","2016","EUR","Euro","3","Thousands",,,9378,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2017","2017","EUR","Euro","3","Thousands",,,16306,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2018","2018","EUR","Euro","3","Thousands",,,18722,,
"CZE","Czech Republic","VC","Growth capital and venture capital","2019","2019","EUR","Euro","3","Thousands",,,23889,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2009","2009","PC","Percentage","0","Units",,,111.24,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2010","2010","PC","Percentage","0","Units",,,-29.96,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2011","2011","PC","Percentage","0","Units",,,-88.12,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2012","2012","PC","Percentage","0","Units",,,-48.09,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2013","2013","PC","Percentage","0","Units",,,145.45,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,48.33,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,-64.02,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,-24.57,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,73.88,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,14.82,,
"CZE","Czech Republic","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,27.6,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2008","2008","DAY","Days","0","Units",,,18,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2009","2009","DAY","Days","0","Units",,,19,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2010","2010","DAY","Days","0","Units",,,14,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2011","2011","DAY","Days","0","Units",,,14,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2012","2012","DAY","Days","0","Units",,,15,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2013","2013","DAY","Days","0","Units",,,14,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2014","2014","DAY","Days","0","Units",,,14,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2015","2015","DAY","Days","0","Units",,,14,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2016","2016","DAY","Days","0","Units",,,19,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2017","2017","DAY","Days","0","Units",,,16,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2018","2018","DAY","Days","0","Units",,,38,,
"CZE","Czech Republic","PAYMENT_DELAYS","Payment delays, B2B","2019","2019","DAY","Days","0","Units",,,23.5,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2008","2008","NBR","Number","0","Units",,,873,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2009","2009","NBR","Number","0","Units",,,1280,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2010","2010","NBR","Number","0","Units",,,1301,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2011","2011","NBR","Number","0","Units",,,1263,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2012","2012","NBR","Number","0","Units",,,1345,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2013","2013","NBR","Number","0","Units",,,1379,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2014","2014","NBR","Number","0","Units",,,1228,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2015","2015","NBR","Number","0","Units",,,1001,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2016","2016","NBR","Number","0","Units",,,904,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2017","2017","NBR","Number","0","Units",,,769,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2018","2018","NBR","Number","0","Units",,,649,,
"CZE","Czech Republic","SME_BANKRUPTCIES","Bankruptcies, SMEs","2019","2019","NBR","Number","0","Units",,,680,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2009","2009","PC","Percentage","0","Units",,,46.62,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2010","2010","PC","Percentage","0","Units",,,1.64,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2011","2011","PC","Percentage","0","Units",,,-2.92,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2012","2012","PC","Percentage","0","Units",,,6.49,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2013","2013","PC","Percentage","0","Units",,,2.53,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,-10.95,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,-18.49,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,-9.69,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,-14.93,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,-15.6,,
"CZE","Czech Republic","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,4.78,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2010","2010","PC","Percentage","0","Units",,,59.67,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2011","2011","PC","Percentage","0","Units",,,58.36,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2012","2012","PC","Percentage","0","Units",,,59.97,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2013","2013","PC","Percentage","0","Units",,,52.54,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2014","2014","PC","Percentage","0","Units",,,41.28,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2015","2015","PC","Percentage","0","Units",,,35.31,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2016","2016","PC","Percentage","0","Units",,,36.8,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2017","2017","PC","Percentage","0","Units",,,33.46,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2018","2018","PC","Percentage","0","Units",,,30.47,,
"CZE","Czech Republic","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2019","2019","PC","Percentage","0","Units",,,23.96,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2007","2007","DKK","Danish Krone","9","Billions",,,731.73,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2008","2008","DKK","Danish Krone","9","Billions",,,809.36,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2009","2009","DKK","Danish Krone","9","Billions",,,814.12,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2010","2010","DKK","Danish Krone","9","Billions",,,812.01,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2011","2011","DKK","Danish Krone","9","Billions",,,808.65,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2012","2012","DKK","Danish Krone","9","Billions",,,829.69,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2013","2013","DKK","Danish Krone","9","Billions",,,860.31,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2014","2014","DKK","Danish Krone","9","Billions",,,914.33,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2015","2015","DKK","Danish Krone","9","Billions",,,940.37,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2016","2016","DKK","Danish Krone","9","Billions",,,988.77,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2017","2017","DKK","Danish Krone","9","Billions",,,1033.2,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2018","2018","DKK","Danish Krone","9","Billions",,,1079.52,,
"DNK","Denmark","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2019","2019","DKK","Danish Krone","9","Billions",,,1126.74,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2007","2007","DKK","Danish Krone","9","Billions",,,26.43,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2008","2008","DKK","Danish Krone","9","Billions",,,26.27,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2009","2009","DKK","Danish Krone","9","Billions",,,22.42,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2010","2010","DKK","Danish Krone","9","Billions",,,22.7,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2011","2011","DKK","Danish Krone","9","Billions",,,24.1,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2012","2012","DKK","Danish Krone","9","Billions",,,20.15,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2013","2013","DKK","Danish Krone","9","Billions",,,22.06,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2014","2014","DKK","Danish Krone","9","Billions",,,34.04,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2015","2015","DKK","Danish Krone","9","Billions",,,35.46,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2016","2016","DKK","Danish Krone","9","Billions",,,30.85,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2017","2017","DKK","Danish Krone","9","Billions",,,29.2,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2018","2018","DKK","Danish Krone","9","Billions",,,26.7,,
"DNK","Denmark","SME_LENDING_ST","Short-term loans, SMEs ","2019","2019","DKK","Danish Krone","9","Billions",,,24.21,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2007","2007",,,"9","Billions",,,14.42,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2008","2008",,,"9","Billions",,,8.96,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2009","2009",,,"9","Billions",,,6.04,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2010","2010",,,"9","Billions",,,22.7,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2011","2011",,,"9","Billions",,,10.07,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2012","2012",,,"9","Billions",,,18.98,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2013","2013",,,"9","Billions",,,14.55,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2014","2014",,,"9","Billions",,,20.53,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2015","2015",,,"9","Billions",,,37.68,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2016","2016",,,"9","Billions",,,20.56,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2017","2017",,,"9","Billions",,,23.29,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2018","2018",,,"9","Billions",,,21.76,,
"DNK","Denmark","SME_LENDING_LT","Long-term loans, SMEs ","2019","2019",,,"9","Billions",,,43.7,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2007","2007","DKK","Danish Krone","6","Millions",,,210,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2008","2008","DKK","Danish Krone","6","Millions",,,178,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2009","2009","DKK","Danish Krone","6","Millions",,,209,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2010","2010","DKK","Danish Krone","6","Millions",,,769,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2011","2011","DKK","Danish Krone","6","Millions",,,1192,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2012","2012","DKK","Danish Krone","6","Millions",,,1222,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2013","2013","DKK","Danish Krone","6","Millions",,,685,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2014","2014","DKK","Danish Krone","6","Millions",,,652,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2015","2015","DKK","Danish Krone","6","Millions",,,668,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2016","2016","DKK","Danish Krone","6","Millions",,,620,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2017","2017","DKK","Danish Krone","6","Millions",,,514,,
"DNK","Denmark","LOAN_GUARANTEES","Government loan guarantees, SMEs","2018","2018","DKK","Danish Krone","6","Millions",,,529,,
